ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0051962,positive regulation of nervous system development,42/1451,297/18986,0.1414141414141414,1.8503713913775939,4.248933710294067,7.935606315208209e-5,0.003977355276316856,0.0033807539184965967,L1CAM/PLAG1/EPHB2/MAG/WNT7A/MAP3K13/TP73/SOX11/LRP8/CRABP2/SLITRK2/NEURL1/CHODL/LRP2/NLGN1/SHH/SLITRK6/RASSF10/LRRN1/SYNDIG1/GFAP/EPHB1/VSTM5/EPHA4/ROBO2/GLI3/ZNF488/TENM4/PLXNA4/LPAR3/FLRT3/PAX6/ST8SIA2/RND2/DRD2/IFNG/TNF/WNT2/SLITRK4/RELN/DMRTA2/CBLN2,42
GO:0048596,embryonic camera-type eye morphogenesis,9/1451,26/18986,0.34615384615384615,4.5293431585643855,5.180211793255118,8.205586448746298e-5,0.004074939398813184,0.0034637004700598813,BMP7/ALDH1A3/SOX11/IHH/SIX3/PAX2/PAX6/TH/FOXF2,9
GO:0070293,renal absorption,11/1451,38/18986,0.2894736842105263,3.7876963255830822,4.948136763658051,8.733077445852312e-5,0.004274812469867815,0.00363359267762642,CLDN19/KIRREL1/CLCNKB/CLDN16/SLC5A1/CLCNKA/WNK4/AQP3/SLC12A3/AMN/HNF1A,11
GO:0089718,amino acid import across plasma membrane,13/1451,51/18986,0.2549019607843137,3.335333306306671,4.80382777007285,8.766011161192083e-5,0.004274812469867815,0.00363359267762642,SLC6A13/SLC38A1/SLC43A1/SLC1A1/SLC47A1/SLC38A3/SLC6A14/SLC7A8/GFAP/NTSR1/SLC1A2/SLC1A3/TNF,13
GO:0048704,embryonic skeletal system morphogenesis,19/1451,95/18986,0.2,2.6169538249483115,4.544834452606907,8.881232558742912e-5,0.004292331414328159,0.0036484837889347063,DSCAML1/BMP7/SATB2/SOX11/HOXA4/HOXA11/LHX1/HOXB9/EYA1/PRRX1/GLI3/NOG/IRX5/HOXB2/HOXB8/FOXC2/PDGFRA/HOXC11/SIX1,19
GO:0034762,regulation of transmembrane transport,61/1451,487/18986,0.12525667351129363,1.6389546542284086,4.109098142914471,9.035510076863465e-5,0.004321068776700241,0.003672910560921905,RGS9/EPHB2/WNK3/FGF12/GRIN1/PTPN3/KCNS1/LRRC26/KCNJ12/GSTM2/SLC8A1/GNB5/RANGRF/SLC38A1/SLC43A1/KCNIP3/TMEM38A/CACNG8/PCSK9/IRS2/KCNH2/C1QTNF12/CACNG4/KCNN2/KCNJ4/JPH3/KCNE4/GRIN2B/NLGN1/KCNG1/FXYD6/KCNRG/TMC1/NOS1/KCNJ16/CACNA1F/CACNG6/ADRA2A/NTSR1/SCN3B/PIK3R1/TESC/KCNN4/CXCL9/WNK4/GRIN2A/GAL/ACSL5/SCN5A/ACTN2/CXCR3/SLC1A2/DRD2/IFNG/TNF/ERFE/CALCA/GRP/RELN/PLN/ADCYAP1R1,61
GO:1904062,regulation of monoatomic cation transmembrane transport,44/1451,318/18986,0.13836477987421383,1.810471199649775,4.192647713335763,9.100348061035054e-5,0.004321068776700241,0.003672910560921905,RGS9/WNK3/FGF12/GRIN1/PTPN3/KCNS1/LRRC26/GSTM2/SLC8A1/GNB5/RANGRF/KCNIP3/TMEM38A/PCSK9/KCNH2/KCNN2/JPH3/KCNE4/GRIN2B/KCNG1/FXYD6/KCNRG/TMC1/NOS1/CACNA1F/CACNG6/ADRA2A/NTSR1/SCN3B/TESC/KCNN4/CXCL9/WNK4/GRIN2A/GAL/SCN5A/ACTN2/CXCR3/DRD2/IFNG/CALCA/GRP/PLN/ADCYAP1R1,44
GO:0055081,monoatomic anion homeostasis,8/1451,21/18986,0.38095238095238093,4.984673952282498,5.255476960737341,9.41401985051448e-5,0.004431138213116077,0.003766469635386618,SLC12A5/SLC12A2/ATP6V1B1/CA12/WNK4/CPS1/SLC12A3/FASLG,8
GO:0032370,positive regulation of lipid transport,18/1451,88/18986,0.20454545454545456,2.6764300482425916,4.534244888616766,9.960232595535322e-5,0.004647822331002819,0.003950651240933294,ABCA7/ABCA3/ATP8A2/PLA2G4A/APOA1/ABCG4/MAP2K6/FABP3/PLTP/ECRG4/NTSR1/PLA2G10/PLA2G3/NKX3-1/GAL/ACSL5/FASLG/ERFE,18
GO:0010959,regulation of metal ion transport,53/1451,408/18986,0.12990196078431374,1.699737165713977,4.110093159173002,1.0097351591622089e-4,0.004671535398756442,0.003970807360052195,RGS9/WNK3/NKAIN4/FGF12/GCK/GRIN1/PTPN3/KCNS1/LRRC26/ATP2C2/GSTM2/SLC8A1/GNB5/RANGRF/KCNIP3/HFE/TMEM38A/PCSK9/KCNH2/SCN2B/KCNN2/JPH3/KCNE4/KCNG1/FXYD6/TRPV3/KCNRG/TMC1/NOS1/CACNA1F/CACNG6/ADRA2A/NTSR1/SCN3B/TESC/KCNN4/CXCL9/WNK4/GAL/SCN5A/NKAIN1/PTGS2/ACTN2/CXCR3/DRD2/IFNG/CNTN1/CALCA/EPPIN/PLPP4/GRP/PLN/ADCYAP1R1,53
GO:0030509,BMP signaling pathway,28/1451,172/18986,0.16279069767441862,2.13007869472537,4.282707980644956,1.1126341205700701e-4,0.005103973300547279,0.004338379786808008,HES5/TMPRSS6/HFE/CRB2/SMPD3/BMP7/DLX5/SOX11/SLC39A5/MSX1/LRP2/SCX/COMP/KCP/SMAD9/DLX3/GREM2/NOG/BMPR1B/MSX2/LEF1/TNFAIP6/FSTL4/SCUBE3/BMP5/SOSTDC1/TFAP2B/SFRP4,28
GO:0048566,embryonic digestive tract development,10/1451,33/18986,0.30303030303030304,3.9650815529519874,4.903890378224245,1.1934515244303735e-4,0.005385896978311474,0.0045780150499673215,SOX11/SALL1/IHH/SHH/PKDCC/GLI3/PDGFRA/TNF/FOXF2/TCF21,10
GO:0001823,mesonephros development,20/1451,105/18986,0.19047619047619047,2.492336976141249,4.410980877682657,1.193991571027853e-4,0.005385896978311474,0.0045780150499673215,ADAMTS16/BMP7/HOXA11/SALL1/LHX1/SHH/PAX2/EYA1/WT1/ROBO2/GLI3/NOG/KIF26B/FOXC2/HS3ST3B1/WNT6/TMEM59L/TCF21/WNT11/SIX1,20
GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,39/1451,274/18986,0.14233576642335766,1.8624306418427763,4.1364280765572055,1.2219444410269223e-4,0.005466434098577463,0.004646471641347262,ADGRL2/ADCY9/ADRA1B/AVPR2/MRAP2/ADCY5/GNA14/ADORA2B/ADM/LPAR1/APLP1/OR51E2/RAPGEF3/GPR37L1/GRM2/ADGRL1/HTR6/ADRA2B/NOS1/GLP1R/PTGER1/TSHR/ADRA2A/CXCL9/CNR1/ADGRG2/GRM4/PALM/LPAR3/CALCB/ADGRF1/CXCR3/DRD2/GPR37/CHRM2/CALCA/CCR3/PLN/ADCYAP1R1,39
GO:0002028,regulation of sodium ion transport,17/1451,82/18986,0.2073170731707317,2.7126960380561767,4.470915757382971,1.2939682862635703e-4,0.005741188797987464,0.004880013269420247,WNK3/NKAIN4/FGF12/PTPN3/RANGRF/PCSK9/SCN2B/FXYD6/NOS1/SCN3B/TESC/WNK4/SCN5A/NKAIN1/DRD2/CNTN1/GRP,17
GO:0060560,developmental growth involved in morphogenesis,35/1451,238/18986,0.14705882352941177,1.9242307536384644,4.127409348079511,1.39741062364073e-4,0.006149742850217294,0.005227284412437853,L1CAM/MAG/RARG/ESR1/MAP3K13/TRIM46/WASF1/CRABP2/SEMA6C/SALL1/TMEM108/LHX1/ITGA4/SHH/RASAL1/COBL/ALCAM/KIF26B/CPNE6/SEMA6D/PLXNA4/LPAR3/FLRT3/NRN1/ST8SIA2/SLIT1/RND2/EPHA7/LHX2/FSTL4/MESP1/CCL11/WNT11/SIX1/MT3,35
GO:0002443,leukocyte mediated immunity,60/1451,485/18986,0.12371134020618557,1.6187343247102959,3.9706682120169337,1.4507140676047817e-4,0.006273259273266753,0.00533227343207852,MLH1/TRPM4/CEACAM1/UNC13D/HFE/SUSD4/RSAD2/TRAF3IP2/ADORA2B/SCN11A/BST2/CR2/HPX/C4BPB/SVEP1/TLR4/PIK3R1/IL9R/PLA2G3/CD2/CD8A/CD27/IL4I1/IGHV2-70/KLRB1/AZU1/TNF/IGHV1-69/IGHV4-34/IGHG3/IGHV3-13/GRP/IGHV3-20/C4BPA/IGHV3-21/IGHV3-53/IGHV4-39/IGLC2/IGHV1-18/IGHV3-30/IGHG4/IGHV4-31/IGHM/IGHV2-5/IGHV5-51/IGHV3-66/IGHV4-61/IGLL5/SCNN1B/IGHG2/IGHV1-24/IGHV1-69D/IGHA1/IGHG1/IGHV3-15/IGHV3-23/IGHV3-11/IGHV4-4/IGHV3-43/IGHV1-3,60
GO:0016266,O-glycan processing,11/1451,40/18986,0.275,3.5983115093039286,4.7320417542910995,1.4557626970912883e-4,0.006273259273266753,0.00533227343207852,GALNT10/GALNT12/GALNT4/B3GNT8/GCNT1/GCNT3/GALNT8/GALNT14/B3GNT7/GALNT13/B3GNT3,11
GO:0009952,anterior/posterior pattern specification,33/1451,220/18986,0.15,1.9627153687112338,4.13151668687012,1.464611127843795e-4,0.006273259273266753,0.00533227343207852,FOXA2/RARG/HES5/CRB2/HOXA4/HOXA11/DLL3/LHX1/MSX1/HES6/TCF15/SHH/MEOX1/COBL/TDRD5/HOXB9/WT1/NKX3-1/GLI3/NOG/MSX2/WIF1/LEF1/HOXB2/HOXB8/FOXC2/PAX6/HOXC11/WNT2/MESP1/HES2/TBX18/FOXB1,33
GO:0072009,nephron epithelium development,22/1451,123/18986,0.17886178861788618,2.3403652093033682,4.28999160081865,1.4718343390077176e-4,0.006273259273266753,0.00533227343207852,HES5/ADAMTS16/HOXA11/SALL1/LHX1/SHH/POU3F3/PAX2/EYA1/WT1/GLI3/WNK4/NOG/KIF26B/FOXC2/HS3ST3B1/WNT6/TMEM59L/TFAP2B/TCF21/WNT11/SIX1,22
GO:0007189,adenylate cyclase-activating G protein-coupled receptor signaling pathway,29/1451,184/18986,0.15760869565217392,2.0622733946603544,4.165137218437377,1.518230415701962e-4,0.006420454093902125,0.005457389101178681,ADGRL2/ADCY9/ADRA1B/MRAP2/ADCY5/ADORA2B/ADM/LPAR1/APLP1/OR51E2/RAPGEF3/ADGRL1/HTR6/ADRA2B/NOS1/GLP1R/PTGER1/TSHR/ADRA2A/CXCL9/CNR1/ADGRG2/LPAR3/CALCB/ADGRF1/CXCR3/DRD2/CALCA/PLN,29
GO:0003156,regulation of animal organ formation,9/1451,28/18986,0.32142857142857145,4.205818647238358,4.88323729466915,1.5773564487413347e-4,0.006568278840315878,0.00558304020749671,BMP7/HOXA11/SHH/WT1/ROBO2/HOXC11/WNT2/MESP1/SIX1,9
GO:0051588,regulation of neurotransmitter transport,19/1451,99/18986,0.1919191919191919,2.5112183168695914,4.336600722633035,1.5774547371902163e-4,0.006568278840315878,0.00558304020749671,GPR158/WNT7A/SNCG/FER1L5/OTOF/RIMS3/SYT11/NLGN1/SYNGR3/NOS1/CHRNB4/GFAP/RIMS4/KCNMB4/PRKCG/SV2B/SLC18A3/DRD2/SYT5,19
GO:0097120,receptor localization to synapse,16/1451,76/18986,0.21052631578947367,2.754688236787696,4.409071261966372,1.6750456790585205e-4,0.006921391038735703,0.005883185747822253,CACNG8/GPC4/CACNA2D2/CACNG4/SLC12A5/ERBB2/SHISA6/TMEM108/NLGN1/ERBB4/KIF5A/KIF5C/RAPSN/DLG2/NPTX1/RELN,16
GO:0007626,locomotory behavior,32/1451,213/18986,0.15023474178403756,1.9657869107592951,4.0774664720308955,1.779328165310517e-4,0.007296593453655931,0.006202107982912497,ALK/UCHL1/FGF12/FOXA2/SNCG/SLC1A1/NR4A2/ADCY5/ALDH1A3/ANKFN1/MCOLN3/SNAP25/NTF4/CHL1/SLITRK6/DAB1/CHRNB4/GAD1/CWH43/NTSR1/EPHA4/DMRT3/DMBX1/EFNB3/HOXB8/PPP1R1B/TH/DRD2/GPR37/CNTN1/RELN/PLN,32
GO:0070588,calcium ion transmembrane transport,46/1451,348/18986,0.13218390804597702,1.729595918787677,3.95146815315199,1.8915716192075075e-4,0.00769855426674454,0.006543774869454702,TRPM4/RYR1/RGS9/GRIN1/ATP2C2/GSTM2/SLC8A1/GNB5/CALHM3/CACNA1A/TMEM38A/CACNG8/CACNA2D2/SCN11A/CNGB1/CACNG4/MCOLN3/ATP2A3/TMCO1/TRPM5/CACNA2D3/JPH3/GRIN2B/TRPV3/TMC1/ATP2B2/NOS1/BHLHA15/CACNA1F/CACNA1B/CACNG6/ATP2B3/ADRA2A/NTSR1/KCNN4/CXCL9/GRIN2A/PKD1L1/CXCR3/FASLG/DRD2/CNGA4/GPM6A/CALCA/PLN/ADCYAP1R1,46
GO:0030534,adult behavior,25/1451,151/18986,0.16556291390728478,2.1663525040962845,4.13924954132073,1.9342093422912245e-4,0.007813339678971938,0.006641342525651958,ALK/UCHL1/FGF12/FOXA2/SNCG/SLC1A1/NR4A2/NTF4/GRM2/CHL1/SLITRK6/DAB1/CHRNB4/ATP6V1B1/NTSR1/EPHA4/DMRT3/DMBX1/EFNB3/HOXB8/PPP1R1B/SLC1A2/DRD2/SDK1/NRXN3,25
GO:0002920,regulation of humoral immune response,12/1451,48/18986,0.25,3.2711922811853893,4.532038472823215,1.9866824880815292e-4,0.007965860968878012,0.006770985696221728,KLK7/SUSD4/CR2/KLK5/HPX/C4BPB/SVEP1/CXCL13/KLK3/TNF/C4BPA/SPINK5,12
GO:0048048,embryonic eye morphogenesis,10/1451,35/18986,0.2857142857142857,3.7385054642118734,4.66463525193808,2.0561275218014557e-4,0.008183689908464176,0.006956140400769477,RARG/BMP7/ALDH1A3/SOX11/IHH/SIX3/PAX2/PAX6/TH/FOXF2,10
GO:0007611,learning or memory,39/1451,282/18986,0.13829787234042554,1.8095957300174494,3.940139861215569,2.2462860450647124e-4,0.008790561449550014,0.00747198150572853,EPHB2/KLK8/GRIN1/FOXO6/SLC1A1/ABCA7/SYT11/SLC12A5/SLC2A4/JPH3/RAPGEF3/GRIN2B/SNAP25/NTF4/BRINP1/LRRN4/GLP1R/KCNK2/NTSR1/MEIS2/CNR1/NOG/GRIN2A/PRKCG/PTGS2/NPTX2/PPP1R1B/PAX6/ADGRF1/TH/DRD2/DNAH11/RELN/NRXN3/CCL11/SCN2A/PLN/RASGRF1/FOXB1,39
GO:0002923,regulation of humoral immune response mediated by circulating immunoglobulin,7/1451,18/18986,0.3888888888888889,5.088521326288383,4.992037870788459,2.251029032709994e-4,0.008790561449550014,0.00747198150572853,SUSD4/CR2/HPX/C4BPB/SVEP1/TNF/C4BPA,7
GO:0015711,organic anion transport,57/1451,462/18986,0.12337662337662338,1.614354632273309,3.845553526415603,2.2573213402687085e-4,0.008790561449550014,0.00747198150572853,SLC6A12/SLC6A11/SLC6A13/SLCO3A1/SLC43A3/CD47/ANXA1/CALHM3/CEACAM1/SLC38A1/SLC43A1/SLC1A1/IRS2/SLC47A1/CRABP2/SLC38A3/SLC39A5/SLC12A2/PLA2G4A/SLC16A10/SLC6A14/SLC2A4/LRP2/MAP2K6/SLC27A2/GRM2/PLA2G2C/FABP3/ABCC6/SLC7A8/GFAP/SLC7A9/KCNK2/NTSR1/SLC46A2/FOLR1/PLA2G10/SLC16A1/ABCC3/SLCO4C1/PLA2G3/FABP4/CRABP1/ACSL5/SLC13A5/PTGS2/SLC1A2/DRD2/SLC1A3/TNF/SLCO1B3/ERFE/SLC17A7/SLC23A1/SLCO1A2/SLC16A12/FABP6,57
GO:0007586,digestion,24/1451,144/18986,0.16666666666666666,2.180794854123593,4.091460097362997,2.3216410417516885e-4,0.00897645925642992,0.007629994731952355,SST/TFF3/WNK3/PPARGC1A/SLC5A1/PRSS1/APOA1/TFF1/GCNT3/TLR4/ADRA2A/KCNN4/INAVA/RBP4/WNK4/MUC13/NPC1L1/CYP8B1/MUC4/MUC6/AQP5/SERPINA3/PRSS2/LRCOL1,24
GO:0006958,"complement activation, classical pathway",11/1451,42/18986,0.2619047619047619,3.426963342194218,4.529373565876956,2.339263857954705e-4,0.008980450541211927,0.007633387325957458,SUSD4/CR2/C4BPB/SVEP1/IGHG3/C4BPA/IGHG4/IGHM/IGHG2/IGHA1/IGHG1,11
GO:0010466,negative regulation of peptidase activity,30/1451,198/18986,0.15151515151515152,1.9825407764759937,3.9978732808330832,2.4027456437684155e-4,0.009135935629130223,0.007765549726278493,PCSK1N/CRB2/BIRC7/CPAMD8/LAMP3/CD44/PAPLN/IFI6/RARRES1/PAX2/SERPINA4/SPINK4/PTGS2/SERPINA6/TNF/SERPINA11/COL28A1/SLCO1B3/AMBP/EPPIN/SERPIND1/CST2/SERPINA3/SPOCK3/ITIH2/A2ML1/CST1/SERPINA5/SPINK5/PZP,30
GO:0030902,hindbrain development,26/1451,162/18986,0.16049382716049382,2.1000246743412374,4.044735239800838,2.4285445627126958e-4,0.009135935629130223,0.007765549726278493,EPHB2/WNT7A/BMP7/EN2/SSTR1/LPAR1/LHX1/GPR37L1/SHH/GLI1/TRNP1/DAB1/EPHB1/SSTR3/NANOS1/NOG/SCN5A/LEF1/HOXB2/CBS/CD3E/PAX6/CNTN1/FAIM2/BMP5/MYO16,26
GO:0002455,humoral immune response mediated by circulating immunoglobulin,13/1451,56/18986,0.23214285714285715,3.0375356896721475,4.392482632342604,2.4303985416492742e-4,0.009135935629130223,0.007765549726278493,SUSD4/CR2/HPX/C4BPB/SVEP1/TNF/IGHG3/C4BPA/IGHG4/IGHM/IGHG2/IGHA1/IGHG1,13
GO:0030850,prostate gland development,12/1451,49/18986,0.24489795918367346,3.2044332550387487,4.444526768773093,2.45003173379157e-4,0.009146221913802597,0.007774293073250783,PLAG1/RARG/ESR1/BMP7/HOXA11/ALOX15B/SHH/GLI1/NKX3-1/NOG/FOXA1/HOXB13,12
GO:0170040,proteinogenic amino acid catabolic process,15/1451,71/18986,0.2112676056338028,2.7643878432552587,4.284559518787589,2.546112690231551e-4,0.009439799994673552,0.008023834584716736,GLDC/PIPOX/HPD/AADAT/ASRGL1/ADHFE1/HGD/NOS1/GAD1/AASS/CBS/IL4I1/MAT1A/FTCD/THNSL2,15
GO:0008544,epidermis development,50/1451,393/18986,0.1272264631043257,1.664728896277552,3.830471370333028,2.596019147480991e-4,0.009559354860758233,0.008125456279011395,CDKN1A/POU2F3/FOXI3/FA2H/KLK7/WNT10A/ANXA1/HES5/MYCL/SFN/CRABP2/KRT7/TECTA/MCOLN3/KAZN/FOXN1/ALOX15B/KLK5/NTF4/TMC1/SHH/SLITRK6/GLI1/COL17A1/DLX3/CLDN1/TGM1/HRNR/SVEP1/PLA2G10/SULT2B1/ALOXE3/MSX2/GAL/AQP3/EDA2R/ALOX12B/PAX6/SCEL/FLG/TNF/LHX2/SOSTDC1/FGF7/KRTDAP/HOXB13/FGF20/SPINK5/SFRP4/LRP4,50
GO:0006821,chloride transport,22/1451,128/18986,0.171875,2.248944693314955,4.078368821507938,2.6603954382959993e-4,0.00967303445996433,0.008222083993602943,CLCN4/GABRE/CLCNKB/GABRQ/ANO1/SLC1A1/SLC12A5/SLC12A2/GABRG3/SLC6A14/ANO2/CLCNKA/GABRA3/KCNK2/WNK4/CLCA4/ANO5/SLC12A3/OCA2/SLC1A3/SLC17A7/GABRP,22
GO:0120254,olefinic compound metabolic process,26/1451,163/18986,0.15950920245398773,2.087141087382089,4.009788008239374,2.6835467765977844e-4,0.00967303445996433,0.008222083993602943,GRIN1/GSTM2/ELOVL3/PTGS1/SDR16C5/ALDH1A3/ELOVL2/AKR1B1/DGAT2/ADM/PLA2G4A/FADS2/CYP2S1/ALOX15B/ABCA4/PLA2G10/RBP4/ALOXE3/ADH6/PTGS2/ALOX12B/CYP11A1/ALOX15/BMP5/ADH1C/SCNN1B,26
GO:0035265,organ growth,28/1451,181/18986,0.15469613259668508,2.024163179518031,3.982519386005996,2.6902365963568165e-4,0.00967303445996433,0.008222083993602943,PLAG1/SORBS2/RARG/ESR1/TP73/TSKU/SMPD3/CACNA2D2/THBS3/ZFPM2/IGF2/MIR17HG/COMP/SHH/ERBB4/GLI1/KCNK2/WT1/RBP4/NOG/MSX2/TENM4/FGFR3/FOXC2/WNT2/MESP1/FGF7/FGF20,28
GO:0043279,response to alkaloid,19/1451,103/18986,0.18446601941747573,2.413695275437763,4.13832928406539,2.6983709651849506e-4,0.00967303445996433,0.008222083993602943,RYR1/MDM2/GSTM2/SLC8A1/SLC1A1/TMEM38A/NQO1/CACNG4/GRM2/ADRA2A/CNR1/PRKCG/PPP1R1B/ST8SIA2/TH/SLC1A2/DRD2/SLC1A3/SDK1,19
GO:2000193,positive regulation of fatty acid transport,8/1451,24/18986,0.3333333333333333,4.361589708247186,4.740175017094812,2.766010034941686e-4,0.009848165501374751,0.008370945463943342,PLA2G4A/MAP2K6/FABP3/NTSR1/PLA2G10/PLA2G3/ACSL5/ERFE,8
GO:0048565,digestive tract development,23/1451,137/18986,0.1678832116788321,2.1967130647376334,4.043824326591587,2.7836122699248793e-4,0.009848165501374751,0.008370945463943342,SPDEF/CDKN1A/ASS1/FOXL1/AGR2/SOX11/SALL1/IHH/SHH/PKDCC/GLI1/COBL/MIXL1/GLI3/CPS1/SFRP5/PDGFRA/TNF/FOXF2/DNAAF1/TCF21/WNT11/MYOCD,23
GO:0007269,neurotransmitter secretion,24/1451,146/18986,0.1643835616438356,2.1509209520123105,4.0157585878575794,2.873019797364614e-4,0.010033326556861068,0.008528332451124434,GPR158/GRIK5/WNT7A/SNCG/FER1L5/OTOF/RIMS3/SYT11/SYT12/NLGN1/CADPS2/SNAP25/SYNGR3/CHRNB4/ERC2/STX19/RIMS4/KCNMB4/GRM4/PRKCG/SV2B/SLC18A3/SYN2/SYT5,24
GO:0099643,signal release from synapse,24/1451,146/18986,0.1643835616438356,2.1509209520123105,4.0157585878575794,2.873019797364614e-4,0.010033326556861068,0.008528332451124434,GPR158/GRIK5/WNT7A/SNCG/FER1L5/OTOF/RIMS3/SYT11/SYT12/NLGN1/CADPS2/SNAP25/SYNGR3/CHRNB4/ERC2/STX19/RIMS4/KCNMB4/GRM4/PRKCG/SV2B/SLC18A3/SYN2/SYT5,24
GO:1902476,chloride transmembrane transport,20/1451,112/18986,0.17857142857142858,2.336565915132421,4.0808773229763915,2.956700450345673e-4,0.010259371498539185,0.008720470761444629,CLCN4/GABRE/CLCNKB/GABRQ/ANO1/SLC1A1/SLC12A5/SLC12A2/GABRG3/ANO2/CLCNKA/GABRA3/KCNK2/CLCA4/ANO5/SLC12A3/OCA2/SLC1A3/SLC17A7/GABRP,20
GO:0015837,amine transport,18/1451,96/18986,0.1875,2.453394210889042,4.10666413523078,3.143014157921445e-4,0.010836392125368651,0.009210938574773474,SLC38A1/SNCG/SLC43A1/SYT11/SLC22A16/SLC38A3/SLC12A2/GRM2/ADRA2B/ADRA2A/NTSR1/CNR1/SLC18A3/TH/DRD2/TNF/RHCG/FGF20,18
GO:0003407,neural retina development,17/1451,88/18986,0.19318181818181818,2.527739490006892,4.132081133336574,3.1651707810306947e-4,0.01084371483399946,0.009217162880669665,THRB/TGIF2/SLC1A1/CRB2/FJX1/ATP8A2/IHH/LHX1/SIX3/ATP2B2/SAMD11/SDK1/SDK2/FAT3/SLC17A7/GPM6A/TFAP2B,17
GO:0060048,cardiac muscle contraction,24/1451,147/18986,0.16326530612244897,2.136288836692499,3.9783648231785382,3.189672245158844e-4,0.01085892821575146,0.009230094262554988,TRPM4/FGF12/SCN8A/SCN4A/GSTM2/SLC8A1/ADRA1B/RANGRF/TMEM38A/KCNH2/SCN11A/SCN2B/KCNN2/KCNE4/MAP2K6/TNNI3/NOS1/HCN4/KCND3/SCN3B/SCN5A/SCN7A/SCN2A/PLN,24
GO:0055064,chloride ion homeostasis,7/1451,19/18986,0.3684210526315789,4.8207044143784685,4.792995711176691,3.329875356732361e-4,0.011265384566245169,0.009575582358077072,SLC12A5/SLC12A2/ATP6V1B1/CA12/WNK4/SLC12A3/FASLG,7
GO:0010092,specification of animal organ identity,10/1451,37/18986,0.2702702702702703,3.5364240877679887,4.442379996637052,3.38971386432531e-4,0.011326247621970929,0.009627315985033094,HOXA11/LRP2/PAX2/ROBO2/GLI3/HOXC11/WNT2/MESP1/WNT11/SIX1,10
GO:0031076,embryonic camera-type eye development,10/1451,37/18986,0.2702702702702703,3.5364240877679887,4.442379996637052,3.38971386432531e-4,0.011326247621970929,0.009627315985033094,RARG/BMP7/ALDH1A3/SOX11/IHH/SIX3/PAX2/PAX6/TH/FOXF2,10
GO:0072075,metanephric mesenchyme development,6/1451,14/18986,0.42857142857142855,5.60775819631781,4.961160325923888,3.463969767845924e-4,0.011503354818006127,0.00977785718776528,BMP7/SHH/PAX2/WT1/TCF21/SIX1,6
GO:0055123,digestive system development,24/1451,148/18986,0.16216216216216217,2.121854452660793,3.941269198471512,3.5366241782138223e-4,0.011560702787156043,0.009826602989422943,SPDEF/CDKN1A/ASS1/FOXL1/AGR2/SOX11/SALL1/IGF2/IHH/SHH/PKDCC/GLI1/COBL/MIXL1/GLI3/CPS1/SFRP5/PDGFRA/TNF/FOXF2/DNAAF1/TCF21/WNT11/MYOCD,24
GO:0071772,response to BMP,28/1451,184/18986,0.15217391304347827,1.991160518982411,3.886306093902798,3.5453106644520654e-4,0.011560702787156043,0.009826602989422943,HES5/TMPRSS6/HFE/CRB2/SMPD3/BMP7/DLX5/SOX11/SLC39A5/MSX1/LRP2/SCX/COMP/KCP/SMAD9/DLX3/GREM2/NOG/BMPR1B/MSX2/LEF1/TNFAIP6/FSTL4/SCUBE3/BMP5/SOSTDC1/TFAP2B/SFRP4,28
GO:0071773,cellular response to BMP stimulus,28/1451,184/18986,0.15217391304347827,1.991160518982411,3.886306093902798,3.5453106644520654e-4,0.011560702787156043,0.009826602989422943,HES5/TMPRSS6/HFE/CRB2/SMPD3/BMP7/DLX5/SOX11/SLC39A5/MSX1/LRP2/SCX/COMP/KCP/SMAD9/DLX3/GREM2/NOG/BMPR1B/MSX2/LEF1/TNFAIP6/FSTL4/SCUBE3/BMP5/SOSTDC1/TFAP2B/SFRP4,28
GO:0006636,unsaturated fatty acid biosynthetic process,12/1451,51/18986,0.23529411764705882,3.078769205821543,4.276070234398679,3.656108621350986e-4,0.011850608363696339,0.010073022870422416,ELOVL3/PTGS1/ELOVL2/ELOVL7/PLA2G4A/FADS2/ALOX15B/ELOVL4/PLA2G10/PLA2G3/PTGS2/ALOX15,12
GO:0010842,retina layer formation,8/1451,25/18986,0.32,4.187126119917298,4.586957926772646,3.79688954551764e-4,0.012197607039725748,0.010367971913743959,SLC1A1/FJX1/ATP8A2/LHX1/SDK1/SDK2/FAT3/TFAP2B,8
GO:0045664,regulation of neuron differentiation,29/1451,194/18986,0.14948453608247422,1.9559706423582741,3.8498609186364585,3.8082312760274366e-4,0.012197607039725748,0.010367971913743959,ALK/MAG/GDPD5/TGIF2/HES5/MAP3K13/MYCL/TP73/BMP7/SOX11/GPRC5B/BEND6/NLGN1/GPR37L1/BRINP1/SIX3/ADRA2B/SHH/DAB1/TUNAR/EYA1/GLI3/PAX6/DISP3/FOXA1/RELN/FGF20/DUOXA1/SIX1,29
GO:0007498,mesoderm development,23/1451,140/18986,0.16428571428571428,2.1496406419218275,3.9273775641290536,3.840963393353094e-4,0.012230079322482528,0.010395573369873918,AMH/CRB2/BMP7/ZFPM2/HOXA11/DLL3/RPS6KA6/LHX1/SCX/TCF15/SHH/EYA2/PAX2/MIXL1/EYA1/NOG/BMX/LEF1/FOXC2/HMGA2/LHX2/MESP1/WNT11,23
