Gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
FRMPD2,-2.38735587664097,-0.34163802938162147,-6.004994693178723,7.271535566288731e-9,1.3533579564949834e-7,9.943055533919884
SLC22A16,2.3081233760831843,-0.9116179627868947,6.002492611802858,7.369283677386488e-9,1.3677928900383836e-7,9.906659568980556
HOXA11,-1.558786358559399,3.5923442022784284,-6.0007310120043496,7.438873804584064e-9,1.3783226496049925e-7,9.661005048731031
EPPK1,1.342234769929835,4.333291986692403,6.000713254481066,7.439578560404825e-9,1.3783226496049925e-7,9.48547911141921
NRG4,1.2475243276723655,-0.16958633579728374,5.999297307553696,7.49598511358277e-9,1.3859417213602197e-7,9.877690018996102
SCHIP1,1.2715889887368184,-1.4569371614744246,5.99899755280681,7.507979901680782e-9,1.3859417213602197e-7,9.907631454374883
ENHO,1.7855591532736557,-1.2971108868374148,5.9951176816748015,7.664939546092598e-9,1.4136318632920688e-7,9.872263785422165
CACNG4,2.5790767753014183,1.5044444813595423,5.99440207666454,7.694237951302437e-9,1.4177487953061717e-7,9.751795555001735
STX18,-1.2457786817198118,7.619481904463481,-5.994170039691918,7.703761550771184e-9,1.4182178420097243e-7,9.350263645326487
CNGB1,1.5793854737489446,-1.2625847572208342,5.992710240659953,7.763941865687055e-9,1.4265501361587763e-7,9.8681262992035
IFIT3,1.2269422046404799,4.438287762772915,5.992561977147174,7.770079712299574e-9,1.4265501361587763e-7,9.448361804235386
FAM13C,-1.5683839518402782,0.5860932743417577,-5.992027902184701,7.79222885332594e-9,1.429325444178668e-7,9.83954799740436
LINC00857,1.3615932404751216,0.7318381811060902,5.988894478985393,7.923428135486457e-9,1.4481632502304563e-7,9.790187675850651
AP000757.1,1.608138486824851,-1.7982088736806723,5.987695460462497,7.974201883009724e-9,1.4561336843691792e-7,9.8563880157641
