Gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
TTC4,0.32269129591681345,0.5570634308666574,3.7724748194367215,2.0495131961331537e-4,7.328343806863163e-4,0.1302398988624045
ATG13,0.2650456509518859,6.582012451740308,3.7721443114437836,2.0520733654775253e-4,7.336182062555447e-4,-0.48294176901303043
CARD9,0.6592766776956789,2.6341812122129697,3.77209865838928,2.0524272391109167e-4,7.336182062555447e-4,-0.09920444865136346
DLK2,0.6963842305549733,0.5789092222196861,3.771601986918938,2.0562808522006656e-4,7.34866397751474e-4,0.12196880642504127
ATG2A,0.3906705465349054,5.902552087584715,3.7714845229708414,2.0571932401888625e-4,7.350632105063017e-4,-0.46464516661144195
AP000944.7,0.5717412958911576,-1.2567756593175623,3.770973229531376,2.0611691146234885e-4,7.363543871613251e-4,0.24817361909198077
PET100,-0.4927628193316349,2.9414581954134436,-3.770776926337928,2.062697518928444e-4,7.367709028945816e-4,-0.09155216567600988
TAB2,0.3090641665828482,5.936672532543034,3.77056470246097,2.0643510858777702e-4,7.372319709959551e-4,-0.4706980703808794
PCMT1,0.2979013008539315,5.626613856120413,3.770506206397252,2.0648070849932647e-4,7.372652704744047e-4,-0.45331352790751467
RUNDC3B,-0.9486449226994824,0.6196035222554297,-3.768834840677317,2.077876316690445e-4,7.418014800705535e-4,0.13227900803985992
SCNN1A,0.6849513474947786,7.989238788455874,3.7677058380529127,2.0867487520604414e-4,7.448381039142327e-4,-0.5059053742787132
NIN,-0.34116425435373454,4.972105019305179,-3.767000280207133,2.092311653106878e-4,7.466925730947179e-4,-0.4090968030406881
PPP6R2,-0.2950337487130801,6.3366049044570465,-3.766780544519738,2.094046997957492e-4,7.471806739200855e-4,-0.490578280996667
PMP22,-0.6998638519269131,4.266083467727713,-3.766099859761919,2.0994312893393398e-4,7.489703620244469e-4,-0.30898735059041194
KIF5C,0.9281706723315317,1.903745588482259,3.7658592741047427,2.101337476272206e-4,7.495188288479521e-4,-0.0451700932044945
CCDC127,0.24983301529787472,4.588510761092691,3.765461133041164,2.1044955862659415e-4,7.505135689641866e-4,-0.3826091478381306
EGFR,-0.6131702372442946,5.303785316536387,-3.765280334953197,2.1059311823632144e-4,7.508937780763153e-4,-0.4377636041810735
PABPC4,0.24490779499760063,7.537342007126184,3.764876707959691,2.1091394535116488e-4,7.518890731053859e-4,-0.5168542224400685
CASP10,0.6240088415312703,3.47420765023296,3.7648361037835123,2.109462455642054e-4,7.518890731053859e-4,-0.2760696190558045
AL009178.2,1.1562792782119735,-1.7421853963560954,3.764095839652854,2.1153593845359896e-4,7.538587433159644e-4,0.2215588857067372
SERTAD2,0.41700101267905687,5.077775160712542,3.763773843443447,2.1179292591726791e-4,7.54642255670153e-4,-0.44375386504260206
SPAG4,-0.7605115453291615,3.917893238733313,-3.7635453047342424,2.1197550329278314e-4,7.551604082248072e-4,-0.2587179392153054
LSM14B,0.2783232942664515,6.199997148107166,3.762626460781256,2.127110612782532e-4,7.576480212792181e-4,-0.5058444092186942
CBR3-AS1,-0.706943297919913,1.3434408078330562,-3.7621839588211095,2.1306615533700656e-4,7.587798389818331e-4,0.05953246447165306
NSUN4,0.24855486172678365,5.090986409269661,3.761040420291201,2.139864058345446e-4,7.61923565553834e-4,-0.4501146788132653
TCL1A,1.2028806180926424,-2.395428703527717,3.7606900889911237,2.142690820411746e-4,7.627964307943305e-4,0.29624281257498186
COX5B,0.421911217708665,7.811172586112617,3.7602534854410505,2.1462186378173948e-4,7.639185218038658e-4,-0.5330192989340867
OVOL2,-0.6106090203798704,4.10041841329311,-3.760047606856056,2.147884069202204e-4,7.643774439234039e-4,-0.3004225744447879
RNASEH1-AS1,0.4275290646406167,2.7526121770945142,3.7596681572426105,2.150956783973403e-4,7.65336934129472e-4,-0.1323213141759636
SFRP4,-1.9430751831386153,5.04759804374196,-3.759612036880151,2.1514115890541944e-4,7.653647669514694e-4,-0.359831058390534
CFAP298,-0.5332947638373828,4.25910062538202,-3.758339082132338,2.161752184483683e-4,7.689088448975563e-4,-0.3471724812637609
UBXN8,-0.41788699125602813,2.8631507695360994,-3.7582199654395643,2.162722204697277e-4,7.690434690041109e-4,-0.12955981108495696
