ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0003341,cilium movement,85/1923,258/18986,0.32945736434108525,3.252770420894355,12.230616120184107,7.177704045239345e-24,4.1307686780352426e-20,3.412809386562749e-20,KLC3/SPA17/SPACA9/DNAH9/JHY/KIF27/BBOF1/CFAP69/DNAI4/EPPIN/DNAAF1/NME5/POC1B/GAS2L2/TEKT3/NEURL1/CFAP161/NEK10/CFAP251/CFAP53/DNAH11/DNAH10/RIBC1/CFAP43/ENKUR/DNAH3/CCDC40/EFCAB6/DNAAF6/DNAAF4/TMEM232/CFAP157/TEKT4/CATSPERD/CFAP57/TTC21A/ARMC3/CFAP58/CFAP65/TCTE1/IQUB/DNAH6/DNAH7/ROPN1B/SLC22A16/SPAG8/PACRG/LRRC23/CFAP73/DNAI3/DNAI2/CCDC65/RSPH4A/TEKT1/ROPN1L/SPEF2/CFAP70/CFAP46/CWH43/ZMYND12/TTC29/CFAP221/ZMYND10/CFAP61/CFAP45/CFAP52/DRC7/CFAP126/HOATZ/CFAP77/EFHB/DNAI1/CCDC146/RIBC2/CELF3/DRC1/CFAP100/SPEF1/TEKT2/SPAG17/HYDIN/DNAH5/CFAP47/TTLL6/DEFB1,85
GO:0001578,microtubule bundle formation,57/1923,136/18986,0.41911764705882354,4.137996696338441,12.329160505212055,3.1199805112556074e-22,8.977743921138011e-19,7.417343141758727e-19,PSRC1/PLK1/SPACA9/KIF20A/JHY/BBOF1/CFAP69/DNAI4/TRIM46/DNAAF1/LRGUK/GAS2L2/NEURL1/RSPH1/CFAP43/CCDC40/TPPP3/DNAAF6/CC2D2A/DNAAF4/CFAP157/CFAP57/CFAP58/CFAP65/RP1/DNAH7/LRRC23/CFAP73/DNAI3/DNAI2/CCDC65/RSPH4A/SPEF2/CFAP46/ZMYND12/ZMYND10/CFAP74/DNAJB13/DNAAF3/DRC7/HOATZ/LRRC43/DNAI1/CCDC146/DRC1/MAP1B/CFAP100/SPEF1/TEKT2/SPAG17/FOXJ1/HYDIN/DNAH5/CFAP47/MTCL1/TTLL6/CAPN6,57
GO:0035082,axoneme assembly,47/1923,105/18986,0.44761904761904764,4.419394299581507,11.79501735502886,5.241969037698912e-20,1.005584393731908e-16,8.308061102907364e-17,SPACA9/JHY/BBOF1/CFAP69/DNAI4/DNAAF1/LRGUK/NEURL1/RSPH1/CFAP43/CCDC40/DNAAF6/CC2D2A/DNAAF4/CFAP157/CFAP57/CFAP58/CFAP65/RP1/DNAH7/LRRC23/CFAP73/DNAI3/DNAI2/CCDC65/RSPH4A/SPEF2/CFAP46/ZMYND12/ZMYND10/CFAP74/DNAJB13/DNAAF3/DRC7/HOATZ/LRRC43/DNAI1/CCDC146/DRC1/CFAP100/SPEF1/TEKT2/SPAG17/FOXJ1/HYDIN/DNAH5/CFAP47,47
GO:0007018,microtubule-based movement,114/1923,480/18986,0.2375,2.3448647945917838,10.01867323731553,1.5892422379726695e-18,2.2865222698831783e-15,1.889107154979618e-15,KIF2C/UCHL1/KLC3/KIFC1/SPA17/KIF18B/SPACA9/DNAH9/KIF4A/AP3B2/KIF23/CDR2L/KIF20A/JHY/KIF27/BBOF1/LCA5L/DLGAP5/CFAP69/DNAI4/TRIM46/KIF3C/DYNLRB2/UBB/EPPIN/KIF13B/DNAAF1/NME5/KIF1A/POC1B/GAS2L2/CENPE/TEKT3/NEURL1/DNAH12/CFAP161/NEK10/CFAP251/CFAP53/DNAH11/DNAH10/RIBC1/CFAP43/ENKUR/DNAH3/CCDC40/EFCAB6/DNAAF6/DNAAF4/TMEM232/CFAP157/TEKT4/CATSPERD/CFAP57/TTC21A/ARMC3/CFAP58/CFAP65/KIF5A/TCTE1/IQUB/DNAH6/FMN2/DNAH7/ROPN1B/SLC22A16/SPAG8/PACRG/LRRC23/CFAP73/DNAI3/DYNC1I1/DNAI2/CCDC65/RSPH4A/TEKT1/ROPN1L/SPEF2/CFAP70/CFAP46/CWH43/ZMYND12/TTC29/KIF26B/CFAP221/ZMYND10/CFAP61/CFAP45/CFAP52/KIF19/DRC7/CFAP126/HOATZ/CFAP77/EFHB/DNAI1/CCDC146/RIBC2/CELF3/DRC1/TUB/TMEM108/MAP1B/CFAP100/RAB27B/SPEF1/TEKT2/MGARP/SPAG17/HYDIN/DNAH5/CFAP47/TTLL6/DEFB1,114
GO:0001539,cilium or flagellum-dependent cell motility,67/1923,218/18986,0.3073394495412844,3.0343977061834764,10.141970766223393,2.604014759210607e-17,2.4976841565428403e-14,2.0635674855007565e-14,KLC3/SPACA9/DNAH9/BBOF1/CFAP69/EPPIN/POC1B/GAS2L2/TEKT3/NEURL1/CFAP161/CFAP251/CFAP53/DNAH11/DNAH10/RIBC1/CFAP43/ENKUR/DNAH3/CCDC40/EFCAB6/DNAAF6/TMEM232/CFAP157/TEKT4/CATSPERD/CFAP57/TTC21A/ARMC3/CFAP58/CFAP65/TCTE1/IQUB/DNAH6/DNAH7/ROPN1B/SLC22A16/SPAG8/PACRG/LRRC23/DNAI3/CCDC65/RSPH4A/TEKT1/ROPN1L/SPEF2/CFAP46/ZMYND12/CFAP221/CFAP61/CFAP45/CFAP52/DRC7/CFAP126/HOATZ/CFAP77/EFHB/DNAI1/CCDC146/RIBC2/CELF3/DRC1/TEKT2/DNAH5/CFAP47/TTLL6/DEFB1,67
GO:0060285,cilium-dependent cell motility,67/1923,218/18986,0.3073394495412844,3.0343977061834764,10.141970766223393,2.604014759210607e-17,2.4976841565428403e-14,2.0635674855007565e-14,KLC3/SPACA9/DNAH9/BBOF1/CFAP69/EPPIN/POC1B/GAS2L2/TEKT3/NEURL1/CFAP161/CFAP251/CFAP53/DNAH11/DNAH10/RIBC1/CFAP43/ENKUR/DNAH3/CCDC40/EFCAB6/DNAAF6/TMEM232/CFAP157/TEKT4/CATSPERD/CFAP57/TTC21A/ARMC3/CFAP58/CFAP65/TCTE1/IQUB/DNAH6/DNAH7/ROPN1B/SLC22A16/SPAG8/PACRG/LRRC23/DNAI3/CCDC65/RSPH4A/TEKT1/ROPN1L/SPEF2/CFAP46/ZMYND12/CFAP221/CFAP61/CFAP45/CFAP52/DRC7/CFAP126/HOATZ/CFAP77/EFHB/DNAI1/CCDC146/RIBC2/CELF3/DRC1/TEKT2/DNAH5/CFAP47/TTLL6/DEFB1,67
GO:0060294,cilium movement involved in cell motility,66/1923,215/18986,0.30697674418604654,3.030816674527446,10.053412287468456,4.817030185388277e-17,3.9602869595585046e-14,3.27195869885697e-14,KLC3/SPACA9/DNAH9/BBOF1/CFAP69/EPPIN/POC1B/GAS2L2/TEKT3/NEURL1/CFAP161/CFAP251/CFAP53/DNAH11/DNAH10/RIBC1/CFAP43/ENKUR/DNAH3/CCDC40/EFCAB6/DNAAF6/TMEM232/CFAP157/TEKT4/CATSPERD/CFAP57/TTC21A/ARMC3/CFAP58/CFAP65/TCTE1/IQUB/DNAH6/DNAH7/ROPN1B/SLC22A16/SPAG8/PACRG/LRRC23/DNAI3/RSPH4A/TEKT1/ROPN1L/SPEF2/CFAP46/ZMYND12/CFAP221/CFAP61/CFAP45/CFAP52/DRC7/CFAP126/HOATZ/CFAP77/EFHB/DNAI1/CCDC146/RIBC2/CELF3/DRC1/TEKT2/DNAH5/CFAP47/TTLL6/DEFB1,66
GO:0007389,pattern specification process,107/1923,476/18986,0.22478991596638656,2.2193766742266328,9.044933901760244,1.1147453891649559e-15,8.019199643305402e-13,6.625401214286982e-13,AURKA/PTCH1/DLL3/EFNB1/TCTN1/MLLT3/FOXA2/RARG/IHH/HES5/DNAAF1/DSCAML1/HOXA4/TCF15/MSX1/MEOX1/AXIN2/CFAP53/DNAH11/ROBO2/LEF1/ENKUR/CCDC40/GREM2/SHH/CC2D2A/DMRT3/DNAAF4/WIF1/BMP7/CDON/HHIP/WNT7A/BMP4/BARX1/FOXB1/SATB2/BMPR1B/CRB2/DNAI2/PAX2/LRP2/GLI1/FGF8/HOXA5/CFAP45/CFAP52/DNAAF3/NOG/CDX2/NDRG4/WT1/HES6/NTF4/TDRD5/COBL/NKD1/SIX3/MSX2/WNT3/HOXA7/DNAI1/MEIS2/HOXA2/BMP5/VAX2/DZIP1L/GLI3/DRC1/GJA1/FUT6/HOXA6/HOXA3/TP63/GDNF/HOXD4/OTX1/EYA1/LHX1/HEY1/CXXC4/HEY2/FOXJ1/ERBB4/SIX2/OOEP/WNT3A/DNAH5/SFRP2/FST/FOXG1/HOXA9/SIX1/FOLR1/HES2/TBX18/GSC/DKK1/HNF1B/HOXC10/LEFTY2/HOXC8/CHRDL1/FOXN4/HOXC9/LRP4/FOXA1,107
GO:0003002,regionalization,96/1923,430/18986,0.22325581395348837,2.2042303087472335,8.47947271215665,5.309092546126472e-14,3.394869733661983e-11,2.804815325245997e-11,AURKA/PTCH1/DLL3/TCTN1/MLLT3/FOXA2/RARG/IHH/HES5/DNAAF1/DSCAML1/HOXA4/TCF15/MSX1/MEOX1/AXIN2/CFAP53/DNAH11/ROBO2/LEF1/ENKUR/CCDC40/GREM2/SHH/CC2D2A/DMRT3/DNAAF4/WIF1/CDON/HHIP/WNT7A/BMP4/BARX1/FOXB1/BMPR1B/CRB2/DNAI2/PAX2/LRP2/GLI1/FGF8/HOXA5/CFAP45/CFAP52/DNAAF3/NOG/CDX2/NDRG4/WT1/HES6/NTF4/TDRD5/COBL/NKD1/SIX3/MSX2/WNT3/HOXA7/DNAI1/HOXA2/VAX2/DZIP1L/GLI3/DRC1/GJA1/HOXA6/HOXA3/TP63/GDNF/HOXD4/OTX1/LHX1/HEY1/CXXC4/HEY2/FOXJ1/SIX2/WNT3A/DNAH5/SFRP2/FOXG1/HOXA9/SIX1/FOLR1/HES2/TBX18/GSC/DKK1/HNF1B/HOXC10/LEFTY2/HOXC8/FOXN4/HOXC9/LRP4/FOXA1,96
GO:0030317,flagellated sperm motility,56/1923,196/18986,0.2857142857142857,2.820889978456281,8.602320096122039,3.291967326213107e-13,1.7222974511233116e-10,1.4229489389956557e-10,KLC3/SPACA9/BBOF1/CFAP69/EPPIN/POC1B/TEKT3/NEURL1/CFAP161/CFAP251/CFAP53/DNAH11/RIBC1/CFAP43/ENKUR/CCDC40/EFCAB6/DNAAF6/TMEM232/CFAP157/TEKT4/CATSPERD/CFAP57/TTC21A/ARMC3/CFAP58/CFAP65/TCTE1/IQUB/ROPN1B/SLC22A16/SPAG8/PACRG/LRRC23/TEKT1/ROPN1L/SPEF2/ZMYND12/CFAP221/CFAP61/CFAP45/CFAP52/DRC7/CFAP126/HOATZ/CFAP77/EFHB/DNAI1/CCDC146/RIBC2/CELF3/DRC1/TEKT2/DNAH5/CFAP47/DEFB1,56
GO:0097722,sperm motility,56/1923,196/18986,0.2857142857142857,2.820889978456281,8.602320096122039,3.291967326213107e-13,1.7222974511233116e-10,1.4229489389956557e-10,KLC3/SPACA9/BBOF1/CFAP69/EPPIN/POC1B/TEKT3/NEURL1/CFAP161/CFAP251/CFAP53/DNAH11/RIBC1/CFAP43/ENKUR/CCDC40/EFCAB6/DNAAF6/TMEM232/CFAP157/TEKT4/CATSPERD/CFAP57/TTC21A/ARMC3/CFAP58/CFAP65/TCTE1/IQUB/ROPN1B/SLC22A16/SPAG8/PACRG/LRRC23/TEKT1/ROPN1L/SPEF2/ZMYND12/CFAP221/CFAP61/CFAP45/CFAP52/DRC7/CFAP126/HOATZ/CFAP77/EFHB/DNAI1/CCDC146/RIBC2/CELF3/DRC1/TEKT2/DNAH5/CFAP47/DEFB1,56
GO:0007409,axonogenesis,97/1923,459/18986,0.2113289760348584,2.0864752672895586,7.9102622852383755,1.29397792564708e-12,6.205702468415787e-10,5.127103763287597e-10,L1CAM/UCHL1/APLP1/PTCH1/EFNB1/ROBO3/TCTN1/EPHB2/EPHB1/TRIM46/PARD6B/EDN3/KIF13B/DSCAML1/SLITRK2/SEMA6C/ROBO2/PLEKHG4/ERBB2/MAG/TSKU/ARHGAP4/SHH/PALLD/DLX5/CDK5R1/BMP7/RAC3/SLITRK6/RTN4R/SNAP25/BDNF/NTN1/KIF5A/WNT7A/ALCAM/EPHB6/SPTBN4/ETV1/FOXB1/UST/BMPR1B/RPS6KA5/PLPPR4/MT3/APOE/PAX2/CDH11/NDP/FGF8/EPHA6/KEL/NOG/CTNNA2/COBL/SLIT1/WNT3/NTNG1/NFASC/HOXA2/NPTX1/SEMA3D/PLA2G10/VAX2/GLI3/CHODL/MAP1B/GDNF/EFNA5/LHX1/XK/SEMA3E/EPHA3/CNTN2/CRABP2/CNTN1/LMX1A/EFNA2/RND2/SHOX2/GDF7/NKX6-1/EPHA10/DAB1/EPHA7/WNT3A/ISLR2/RET/FOXG1/UNC5A/ADCY1/SEMA3A/GFRA3/PLXNA4/VAX1/LGR6/LRP4,97
GO:0044782,cilium organization,88/1923,427/18986,0.20608899297423888,2.034740312329121,7.259977389673633,5.847538375668191e-11,2.58866025784388e-8,2.138731242339532e-8,AURKA/KLC3/ERICH3/CLCN4/SPACA9/DNMBP/LPAR1/TCTN1/RILPL2/JHY/KIF27/BBOF1/LCA5L/CFAP69/DNAI4/UBXN10/DNAAF1/NME5/LRGUK/TBC1D30/POC1B/TEKT3/NEURL1/RSPH1/CCNO/CFAP161/CFAP53/CFAP43/CCDC40/DNAAF6/TMEM231/CC2D2A/DNAAF4/CFAP157/TEKT4/CFAP57/TTC21A/CFAP58/CFAP65/IQUB/ADAMTS16/RP1/DNAH7/ROPN1B/LRRC23/CFAP73/DNAI3/DNAI2/CCDC65/RSPH4A/TEKT1/CEP126/SPEF2/CFAP70/CFAP46/CWH43/ZMYND12/TTC29/CFAP221/ZMYND10/CFAP74/CFAP61/DNAJB13/CIBAR2/DNAAF3/CATIP/KIF19/DRC7/CFAP126/SNX10/HOATZ/LRRC43/RFX2/DNAI1/CCDC146/MCIDAS/DZIP1L/DRC1/TUB/CFAP100/SPEF1/TEKT2/SPAG17/FOXJ1/GMNC/HYDIN/DNAH5/CFAP47,88
GO:0007411,axon guidance,58/1923,236/18986,0.2457627118644068,2.426443498417903,7.402479047481059,1.0738413964051312e-10,4.41425516879395e-8,3.647023750046599e-8,L1CAM/PTCH1/EFNB1/ROBO3/EPHB2/EPHB1/EDN3/DSCAML1/SEMA6C/ROBO2/PLEKHG4/ERBB2/SHH/PALLD/DLX5/CDK5R1/BMP7/RAC3/BDNF/NTN1/KIF5A/ALCAM/EPHB6/ETV1/BMPR1B/RPS6KA5/NDP/FGF8/EPHA6/NOG/SLIT1/WNT3/NFASC/HOXA2/SEMA3D/PLA2G10/GLI3/GDNF/EFNA5/LHX1/SEMA3E/EPHA3/CNTN2/CNTN1/LMX1A/EFNA2/GDF7/EPHA10/EPHA7/WNT3A/RET/FOXG1/UNC5A/SEMA3A/GFRA3/PLXNA4/VAX1/LGR6,58
GO:0097485,neuron projection guidance,58/1923,237/18986,0.24472573839662448,2.41620534019673,7.365099079922798,1.2839059885252856e-10,4.925919309308679e-8,4.069756736960502e-8,L1CAM/PTCH1/EFNB1/ROBO3/EPHB2/EPHB1/EDN3/DSCAML1/SEMA6C/ROBO2/PLEKHG4/ERBB2/SHH/PALLD/DLX5/CDK5R1/BMP7/RAC3/BDNF/NTN1/KIF5A/ALCAM/EPHB6/ETV1/BMPR1B/RPS6KA5/NDP/FGF8/EPHA6/NOG/SLIT1/WNT3/NFASC/HOXA2/SEMA3D/PLA2G10/GLI3/GDNF/EFNA5/LHX1/SEMA3E/EPHA3/CNTN2/CNTN1/LMX1A/EFNA2/GDF7/EPHA10/EPHA7/WNT3A/RET/FOXG1/UNC5A/SEMA3A/GFRA3/PLXNA4/VAX1/LGR6,58
GO:0003351,epithelial cilium movement involved in extracellular fluid movement,21/1923,46/18986,0.45652173913043476,4.507291596011666,7.995176407674217,6.68701221165733e-10,2.4052347048804956e-7,1.9871864578984314e-7,SPA17/DNAH9/JHY/KIF27/DNAAF1/NME5/NEK10/CFAP53/DNAH11/CFAP43/CCDC40/DNAAF4/RSPH4A/ROPN1L/SPEF2/CWH43/CFAP221/CFAP45/DNAI1/SPAG17/DNAH5,21
GO:0044458,motile cilium assembly,28/1923,79/18986,0.35443037974683544,3.499331872009057,7.472972919278939,1.2958188717999294e-9,4.31239915279851e-7,3.5628710911684795e-7,KLC3/JHY/BBOF1/CFAP69/DNAAF1/POC1B/NEURL1/CFAP53/CFAP43/CCDC40/CC2D2A/CFAP157/CFAP57/CFAP58/CFAP65/SPEF2/ZMYND12/CFAP221/ZMYND10/CFAP61/DNAAF3/DRC7/CCDC146/MCIDAS/DRC1/SPAG17/FOXJ1/CFAP47,28
GO:0048705,skeletal system morphogenesis,55/1923,232/18986,0.23706896551724138,2.3406091416070436,6.89709901209706,1.3487955647328094e-9,4.31239915279851e-7,3.5628710911684795e-7,SMPD3/RARG/IHH/DSCAML1/HOXA4/TCF15/MSX1/CSGALNACT1/AXIN2/SOX11/FGFR3/BARX2/TSKU/PHOSPHO1/FMN1/DLX5/COMP/BMP7/SCX/HHIP/WNT7A/BMP4/FGF18/SATB2/BMPR1B/CBS/SPEF2/FGF8/HOXA5/NOG/SP5/PRRX1/MSX2/RUNX2/HOXA7/HOXA2/HOXA1/MMP2/FGF4/GLI3/HOXA3/HOXD4/EYA1/LHX1/PDGFRA/LTF/SHOX2/SIX2/SFRP4/HAS2/HOXA9/SIX1/GSC/HOXC8/HOXC9,55
GO:0043583,ear development,54/1923,229/18986,0.23580786026200873,2.3281581044901185,6.788175721821362,2.3291906322486065e-9,7.054995836100385e-7,5.828783427073106e-7,EYA4/ESRRB/EPHB2/CCNA2/ALDH1A3/HES5/TCF15/TMIE/FGF20/CEBPA/MSX1/TSKU/DIAPH3/SHH/DLX5/ATP6V1B1/SLITRK6/TMC1/NTN1/BMP4/PROX1/FREM2/PLPPR4/PAX2/KCNK2/FGF8/USH1G/NOG/KCNQ4/MCM2/PRRX1/HOXA2/HOXA1/LIN7A/GJB2/BMP5/HPCA/DLX6/ROR1/GLI3/MCOLN3/OTX1/EYA1/HEY2/KCNK3/SIX2/HMX2/WNT3A/HPN/FOXG1/SIX1/TBX18/GSC/GJB6,54
GO:0051783,regulation of nuclear division,41/1923,151/18986,0.271523178807947,2.680779549062757,6.961192826639619,2.5325789444951383e-9,7.287495912784761e-7,6.020873206465547e-7,AURKA/ESPL1/SPC24/UBE2C/BIRC5/CDCA8/BUB1/CDC20/TTK/TRIP13/NDC80/CDC25C/PLK1/SPC25/SMPD3/SKA1/RAD51AP1/PKMYT1/DLGAP5/SPDL1/MKI67/EDN3/DMRT1/NUF2/MSX1/CENPF/PLCB1/BMP7/BMP4/HASPIN/NPM2/FGF8/GPR3/IGF2/MSX2/CCDC8/SYCP2L/SYCP2/OOEP/IGF1/HORMAD1,41
GO:0006858,extracellular transport,21/1923,49/18986,0.42857142857142855,4.231334967684421,7.6031170800951475,2.785248302729031e-9,7.632906658193129e-7,6.306248913998512e-7,SPA17/DNAH9/JHY/KIF27/DNAAF1/NME5/NEK10/CFAP53/DNAH11/CFAP43/CCDC40/DNAAF4/RSPH4A/ROPN1L/SPEF2/CWH43/CFAP221/CFAP45/DNAI1/SPAG17/DNAH5,21
GO:0009952,anterior/posterior pattern specification,52/1923,220/18986,0.23636363636363636,2.333645345813833,6.679332841615301,4.207289150140401e-9,1.1005885935935458e-6,9.092978512528321e-7,AURKA/DLL3/MLLT3/FOXA2/RARG/HES5/HOXA4/TCF15/MSX1/MEOX1/AXIN2/LEF1/SHH/WIF1/CDON/BMP4/BARX1/FOXB1/CRB2/FGF8/HOXA5/NOG/CDX2/WT1/HES6/TDRD5/COBL/NKD1/MSX2/WNT3/HOXA7/HOXA2/GLI3/HOXA6/HOXA3/HOXD4/OTX1/LHX1/HEY1/HEY2/SIX2/WNT3A/SFRP2/HOXA9/HES2/TBX18/DKK1/HNF1B/HOXC10/LEFTY2/HOXC8/HOXC9,52
GO:0048568,embryonic organ development,87/1923,458/18986,0.18995633187772926,1.8754606952837065,6.366817014498889,5.189748470399282e-9,1.2985653237890377e-6,1.072864706672474e-6,PTCH1/ADA/EPHB2/RARG/CEBPB/IHH/ALDH1A3/DNAAF1/DSCAML1/HOXA4/TMIE/CEBPA/MSX1/PLCD3/SOX11/LEF1/CCDC40/SHH/CC2D2A/DLX5/ID3/ATP6V1B1/BMP7/SLITRK6/E2F8/NTN1/BMP4/PROX1/SATB2/CRB2/PAX2/GLI1/FGF8/ZFPM2/HOXA5/USH1G/EN2/NOG/KCNQ4/CDX2/NDRG4/COBL/IGF2/RSPO3/PRRX1/SIX3/RBP4/RUNX2/HOXA7/HOXA2/TH/HOXA1/PLG/BMP5/VAX2/DLX6/GLI3/GJA1/HOXA3/GDNF/HOXD4/TCF21/OTX1/EYA1/LHX1/HEY1/PKDCC/PDGFRA/HEY2/SHOX2/SIX2/HMX2/WNT3A/HPN/CXCL8/FOXG1/HOXA9/SIX1/FOLR1/TBX18/PLXNA4/GSC/HNF1B/FOXN4/GJB5/HOXC9/GJB6,87
GO:0060271,cilium assembly,78/1923,398/18986,0.19597989949748743,1.9349320706496602,6.328087987615884,7.816548079205855e-9,1.874343091492904e-6,1.5485678804286339e-6,KLC3/ERICH3/CLCN4/SPACA9/DNMBP/LPAR1/TCTN1/RILPL2/JHY/KIF27/BBOF1/CFAP69/DNAI4/UBXN10/DNAAF1/NME5/LRGUK/TBC1D30/POC1B/TEKT3/NEURL1/RSPH1/CCNO/CFAP161/CFAP53/CFAP43/CCDC40/DNAAF6/TMEM231/CC2D2A/DNAAF4/CFAP157/TEKT4/CFAP57/CFAP58/CFAP65/IQUB/ADAMTS16/RP1/DNAH7/LRRC23/CFAP73/DNAI3/DNAI2/CCDC65/RSPH4A/TEKT1/CEP126/SPEF2/CFAP70/CFAP46/ZMYND12/CFAP221/ZMYND10/CFAP74/CFAP61/DNAJB13/CIBAR2/DNAAF3/DRC7/SNX10/HOATZ/LRRC43/RFX2/DNAI1/CCDC146/MCIDAS/DZIP1L/DRC1/CFAP100/SPEF1/TEKT2/SPAG17/FOXJ1/GMNC/HYDIN/DNAH5/CFAP47,78
GO:0048839,inner ear development,48/1923,202/18986,0.2376237623762376,2.346086714755719,6.45686833208321,1.370570189117669e-8,3.094193227667336e-6,2.556398703072542e-6,EYA4/ESRRB/EPHB2/CCNA2/ALDH1A3/HES5/TMIE/FGF20/CEBPA/MSX1/TSKU/DIAPH3/SHH/DLX5/ATP6V1B1/SLITRK6/TMC1/NTN1/BMP4/PROX1/FREM2/PLPPR4/PAX2/KCNK2/FGF8/USH1G/KCNQ4/MCM2/PRRX1/HOXA1/LIN7A/GJB2/HPCA/DLX6/ROR1/GLI3/MCOLN3/OTX1/EYA1/HEY2/KCNK3/HMX2/WNT3A/HPN/FOXG1/SIX1/TBX18/GJB6,48
GO:0001656,metanephros development,29/1923,92/18986,0.31521739130434784,3.1121775305794843,6.817570284266929,1.4384128080768796e-8,3.094193227667336e-6,2.556398703072542e-6,PTCH1/HES5/STAT1/ROBO2/SHH/FMN1/ID3/CTSH/BMP7/AKR1B1/POU3F3/BMP4/PAX2/KIF26B/FGF8/WT1/GLI3/GDNF/TCF21/EYA1/LHX1/PDGFRA/FOXJ1/SIX2/RET/TFAP2B/SIX1/HNF1B/AGTR2,29
GO:0048562,embryonic organ morphogenesis,63/1923,300/18986,0.21,2.0733541341653665,6.290899337162205,1.4696317327171029e-8,3.094193227667336e-6,2.556398703072542e-6,EPHB2/RARG/IHH/ALDH1A3/DNAAF1/DSCAML1/HOXA4/TMIE/MSX1/SOX11/CCDC40/SHH/DLX5/ATP6V1B1/BMP7/SLITRK6/NTN1/BMP4/PROX1/SATB2/CRB2/PAX2/GLI1/FGF8/HOXA5/USH1G/NOG/KCNQ4/NDRG4/PRRX1/SIX3/RBP4/RUNX2/HOXA7/HOXA2/TH/HOXA1/VAX2/DLX6/GLI3/GJA1/HOXA3/HOXD4/TCF21/OTX1/EYA1/LHX1/PDGFRA/SHOX2/SIX2/HMX2/WNT3A/HPN/FOXG1/HOXA9/SIX1/FOLR1/TBX18/GSC/HNF1B/FOXN4/HOXC9/GJB6,63
GO:0045229,external encapsulating structure organization,69/1923,341/18986,0.20234604105571846,1.997785717880328,6.241666015639516,1.5054285034697724e-8,3.094193227667336e-6,2.556398703072542e-6,APLP1/EGFL6/SMPD3/TMPRSS6/COL23A1/IHH/PTX3/KLK7/TCF15/ADAMTS15/CREB3L1/CSGALNACT1/ADAMTS19/AXIN2/B4GALT1/KLK4/COL11A2/COL9A2/ADAMTSL4/COL8A2/COMP/SCX/COL28A1/COL9A1/MELTF/COL4A4/KLK5/ADAMTS16/COL9A3/PRSS1/COL4A3/COL17A1/COL22A1/GFAP/ADAMTS6/TGM1/WT1/ITGA2/HAS3/MMP26/MATN4/HMCN1/ADAMTS18/ECM2/ADAMTS8/MMP2/GAS2/PLG/SPINK5/FBLN1/NPHS1/CTSV/ADAMTSL2/PDGFRA/PXDN/MMP1/C6orf15/FGFR4/DPT/WDR72/HAS2/SMOC1/WNT3A/SFRP2/HPN/MMP10/MFAP4/COLGALT2/PRSS2,69
GO:0070286,axonemal dynein complex assembly,18/1923,41/18986,0.43902439024390244,4.334538259579164,7.175424114056644,2.39113404316366e-8,4.745164282209263e-6,3.9204183204973694e-6,DNAI4/DNAAF1/CCDC40/DNAAF6/DNAAF4/CFAP57/DNAH7/CFAP73/DNAI3/DNAI2/CCDC65/ZMYND10/DNAAF3/DNAI1/DRC1/CFAP100/TEKT2/DNAH5,18
GO:0030198,extracellular matrix organization,68/1923,339/18986,0.20058997050147492,1.9804478314825806,6.114868210979424,2.7420216531738577e-8,5.260111538005184e-6,4.345863792065373e-6,APLP1/EGFL6/SMPD3/TMPRSS6/COL23A1/IHH/PTX3/KLK7/TCF15/ADAMTS15/CREB3L1/CSGALNACT1/ADAMTS19/AXIN2/B4GALT1/KLK4/COL11A2/COL9A2/ADAMTSL4/COL8A2/COMP/SCX/COL28A1/COL9A1/MELTF/COL4A4/KLK5/ADAMTS16/COL9A3/PRSS1/COL4A3/COL17A1/COL22A1/GFAP/ADAMTS6/WT1/ITGA2/HAS3/MMP26/MATN4/HMCN1/ADAMTS18/ECM2/ADAMTS8/MMP2/GAS2/PLG/SPINK5/FBLN1/NPHS1/CTSV/ADAMTSL2/PDGFRA/PXDN/MMP1/C6orf15/FGFR4/DPT/WDR72/HAS2/SMOC1/WNT3A/SFRP2/HPN/MMP10/MFAP4/COLGALT2/PRSS2,68
GO:0090596,sensory organ morphogenesis,60/1923,285/18986,0.21052631578947367,2.0785505104414703,6.158823398402938,2.9292526695397103e-8,5.438015842968076e-6,4.492846963772791e-6,EPHB2/PRKCI/EPHB1/RARG/IHH/ALDH1A3/SLC1A1/TMIE/TULP1/MSX1/SOX11/TSKU/DLX5/ATP6V1B1/COL8A2/BMP7/SLITRK6/NTN1/CDON/THRB/BMP4/PROX1/RP1/FAT1/CRB2/PAX2/NDP/FGF8/USH1G/NOG/KCNQ4/HCN1/NKD1/PRRX1/SIX3/FSCN2/RBP4/HOXA2/TH/HOXA1/VAX2/DLX6/GLI3/OTX1/EYA1/LHX1/SIX2/HMX2/WNT3A/AQP5/HPN/TENM3/TFAP2B/FOXG1/SIX1/TBX18/GSC/PROM1/FOXN4/GJB6,60
