Gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
GAD1,-3.6490359551759974,3.5412189697142846,-7.460764761930556,1.6875247361796309e-12,4.380236620448892e-11,17.883313656706555
DAGLA,1.2815883337334995,2.4818105830031265,7.4556265153178725,1.7414938505381516e-12,4.514556252338953e-11,17.836336669328553
AC068134.2,-2.6861850340884135,-2.053933604786644,-7.454368843548309,1.754961165578994e-12,4.543672704360187e-11,17.869204840699414
PRRT1B,-2.8408911864160498,0.4082871217191845,-7.446639959609718,1.8400096240742647e-12,4.7501252756966203e-11,17.878208767031435
WDR62,1.0242382007968542,4.106426255781596,7.446488739170941,1.8417135983314982e-12,4.7501252756966203e-11,17.648423738485107
ARRDC4,-1.2613184067008794,4.077055990466833,-7.444656506262913,1.862483667000715e-12,4.7976068502056436e-11,17.68096120699293
PLEKHS1,-3.350311785037055,4.567237737654416,-7.443401004021355,1.876849296602629e-12,4.828491785335675e-11,17.701793010068116
SERPIND1,-2.684488423770496,-1.6146914374729782,-7.440852240063688,1.9063498689858446e-12,4.898186439604084e-11,17.814460653841387
FXYD6,1.7893337567856111,3.0326317314655333,7.440430471247648,1.911275562499535e-12,4.9019946379318104e-11,17.686287818157357
KIF13B,-1.0843781836100241,5.872255120573839,-7.440312474898378,1.912655849183195e-12,4.9019946379318104e-11,17.494671529758023
EDN3,-4.717899268483058,2.021504449550903,-7.439592193766718,1.9211028489858665e-12,4.917442607404125e-11,17.802274302580265
C1QTNF12,1.649148083771595,0.40559465543902745,7.438661232702782,1.932075148652521e-12,4.939307587574068e-11,17.81826564125444
DNMT3B,1.0772541498195372,3.960455561713317,7.437906448556357,1.9410164201906957e-12,4.955931874868807e-11,17.594689399391807
DMBX1,3.11766926330714,-0.20690600787979002,7.431310669465311,2.0209092374587376e-12,5.134119917763923e-11,17.78535421689199
LMO3,3.3831912456826303,0.4222381643935113,7.4301363004484715,2.0354706307276566e-12,5.1646573157189626e-11,17.756983425331597
PIK3R1,-1.5718644409129672,7.127614320704599,-7.426784287142417,2.0776054920545654e-12,5.26499426689738e-11,17.371437024571012
IQSEC3,1.7704434563392224,0.5659820400845403,7.425106651712743,2.099015517147772e-12,5.3126265716701514e-11,17.72926357367758
TMEM101,-2.604968459790788,6.3065184824270455,-7.42435238042919,2.108712378624529e-12,5.330531142184693e-11,17.402762495183005
HES5,-2.5122007415411707,-1.4037539662501544,-7.421734172673122,2.1427162832695874e-12,5.401686455628951e-11,17.693968931235556
LMF1,-1.1367627554707886,4.5917374372965245,-7.42157246065324,2.1448341712716807e-12,5.401686455628951e-11,17.476877902078613
EPPIN,-2.5153009449667447,-0.5700140848912446,-7.419215086390019,2.175943548233038e-12,5.473252063649538e-11,17.712705707778305
MROH9,-3.3176676072981355,-2.0301167622730008,-7.411177453339515,2.285398852518997e-12,5.720252004753214e-11,17.625006771111238
TSPEAR-AS2,2.8439336839347393,-1.64852500794335,7.409940131481215,2.302724394984327e-12,5.7565277495278555e-11,17.655841182225025
UNC13D,1.315013556292091,4.594844304519771,7.408737110251004,2.3196939257861286e-12,5.78471893836531e-11,17.342285628490423
RUBCNL,-1.7043711233661594,2.7223072298066646,-7.406340041002833,2.3538752533997387e-12,5.862764785551015e-11,17.562944010194094
AC025034.1,-2.0437424518442517,-0.1919821488207053,-7.405223653731903,2.369963744967301e-12,5.888403808400418e-11,17.63340713383294
ITGA7,1.3868554379954783,3.441202413325858,7.39816615330042,2.4742123484540608e-12,6.117505081506123e-11,17.38845787059134
DNAAF1,-2.9350599368449357,3.0878201482161205,-7.39493189371013,2.523486615955905e-12,6.224191988190269e-11,17.492668547105808
BACE2,-1.1047594321682972,7.097823713850411,-7.389553350529666,2.607582440291511e-12,6.41604183008289e-11,17.143692971701395
CYP4V2,-1.1114981007298423,4.110145428695762,-7.381835001813054,2.7331152034284173e-12,6.708675530734197e-11,17.294241378303685
STEAP2,-1.7609426850943803,3.530997209282064,-7.381353794023273,2.7411362316549887e-12,6.720247620284196e-11,17.36402111932769
AL449403.2,-2.5176878819648056,-2.1466573247195444,-7.377520351469605,2.805869293979271e-12,6.870661148293338e-11,17.420093071114636
ELFN2,2.7297164141878136,-1.643941749088145,7.371093975459243,2.9177886140490038e-12,7.13557578256097e-11,17.429962958550522
TMEM266,1.1934435156574956,-0.15522584917160323,7.370908797896553,2.9210780609578466e-12,7.13557578256097e-11,17.428953732455653
ERICH2,-1.8569591248021813,1.7178289230090622,-7.369335102625365,2.949180892158139e-12,7.195576524876593e-11,17.390846599091844
SLC15A2,-1.891785493224385,3.9349580307728824,-7.368372981036552,2.9664935792593192e-12,7.229138549744173e-11,17.246931004774737
BRCA2,1.035291933883201,2.7299858577124247,7.35683216154702,3.1821446972908263e-12,7.736113496141e-11,17.2361017623263
MAP1LC3C,2.5060476597174643,-2.1200891496549303,7.353934217146381,3.2386817088748215e-12,7.854769337848672e-11,17.321902741171606
CYCSP34,-1.6577833341220185,-0.717441048152398,-7.351960597630994,3.277751980698013e-12,7.940051401156903e-11,17.319654903551275
PHLDA1,-1.9041863609921483,5.880109702387557,-7.348600940817249,3.3453331067866365e-12,8.094113102658524e-11,16.96018315530508
DSCAML1,2.2592291653517385,-0.9128634316226745,7.347045758714393,3.3770801098295214e-12,8.161210006203946e-11,17.291328589431746
NCAPG,1.171945458017936,3.5775457161647326,7.343176423857167,3.457363239753479e-12,8.325527308619634e-11,17.083468007546756
BIRC7,2.1911811758310495,-0.9304545950247647,7.342436311899208,3.4729326714846288e-12,8.353122321331787e-11,17.265576941695166
LRTOMT,-1.1487819686634206,3.6377251255762557,-7.337548034951645,3.5775170124921884e-12,8.59449831700842e-11,17.078152345346876
CLSPN,1.107887379179581,3.267583519819151,7.33690641799623,3.5914730598492315e-12,8.617839252464673e-11,17.075006170493904
DMRT1,2.5001737536932036,-1.2411537277144096,7.334454764354272,3.645296428502479e-12,8.726384524485793e-11,17.21889902364784
DLEC1,-2.5664415276408885,2.1628119762207016,-7.3335850091554535,3.664581578741198e-12,8.752236295163917e-11,17.160368627075435
EDA2R,-1.8088561845596618,0.5468556584028161,-7.3294759206953755,3.7570626347857406e-12,8.962270069176689e-11,17.185194969816038
SNTN,-4.438405387457476,0.7491443521779526,-7.3291511777,3.764468875894119e-12,8.96940978120423e-11,17.186119437931666
